actors,boxoffice,directors,time,title,type
关思慧,,彭波,"2016,09,15",疯狂的食神,"喜剧,爱情,科幻"
"刘子漫,魏骏杰,陈铮",,周瑾,2016,混世女魔王,"奇幻,古装"
,,"张传奇,顾峰,斯琴高丽,鄢佳辉","2016,02,03",租个男友过新年,"喜剧,爱情"
"刘昊然,宋佳,张鲁一",,"黎志,江涛","2016,12,13",2016最美表演,短片
,,"韩金明,爱万,万昕",2016,梅花谍影,"犯罪,剧情,悬疑"
"金泊含,刘前程",,褚会林,"2016,06,03",欲爱,"剧情,爱情"
,39万,"倪同芳,周东亮,张金华,董云华","2016,08,23",珍珠塔,"剧情,戏曲"
"林子闳,夏靖庭,张诗盈,孟耿如",,罗至中,"2016,10,26",杀了我,"爱情,悬疑"
"杨博,张美娥,周鑫洋,侯雨桐",,爱迪生,"2016,09,18",贱神三少爷,"喜剧,爱情,恐怖"
"朱子奇,史国慧,车金鑫",,"朱子奇,本李","2016,12,06",我来也大破祭酒党,"剧情,动作,武侠"
"巫刚,节冰,赵箩筐,刘奕",12万,孙铁,"2016,03,15",决不饶恕,剧情
,,,"2016,01,01",玩命敢死队,内地
,,"潘长江,苑琼丹,范雷","2016,08,28",毛驴县令之天外来客,喜剧
"杨玥,陈木易,宫海滨",,李巨涛,"2016,03,18",阴阳诡捕之黄妖迷情,
,,任娇,"2016,11,11",你好，吸血鬼小姐1,爱情
,,谢易真,"2016,06,28",午夜救赎,"剧情,爱情,悬疑,惊悚,恐怖"
,,,"2016,07,22",江湖耍猴人,剧情
,,葛玟希,"2016,10,18",官人别闹,"喜剧,爱情,古装"
"桂纶镁,梁朝伟",,张艾嘉,"2016,10,01",林徽因,"爱情,传记"
,,"喜运,沐风,王玲玉","2016,03,14",进击吧单身狗,
"丹尼斯·吴,唐婧,乔杉,肖旭",48万,罗登,"2016,12,09",爱上试睡师,"喜剧,爱情"
"郑强,卢蒽洁,姜怡伊,陈伟栋",237万,周晓鹏,"2016,07,29",催命符之劫后重生,"惊悚,恐怖,悬疑"
,,,2016,阿弥陀佛2,
"邵峰,张亚光,黄成麟,李若嘉",2万,杨琳,"2016,07,09",人在驴途,喜剧
,,赵路,"2016,03,30",双月之城,"科幻,动画"
,,,2016,必须犯规的游戏,"悬疑,犯罪"
,,"梁烈唯,孙梦纯","2016,12,02",误闯疯人院,"喜剧,悬疑,惊悚"
"乔任梁,叶熙祺,柯彤,刘家辉",,马文超,"2016,10,21",战墙,剧情
田甜,,田甜,2016,虐爱之古曼童,
"薛皓文,牟林,詹思萌,王欢",,蒋丛,"2016,09,27",屠门镇之金色山谷,"剧情,动作"
"姜潮,谈莉娜,舒耀瑄",,"孙晓杰,李刚","2016,12,21",杀人魔画,"悬疑,惊悚,犯罪"
,,"杨竣羽,刘倬廷,杨叙辰,金楷杰","2016,09,06",长安侠影之天谴之谜,"剧情,悬疑"
,,马云宇,"2016,12,08",拯救人马少女,"爱情,奇幻"
,,,2016,熟悉的陌生人,"爱情,剧情"
"乔伊·金,埃米丽·汉普希尔,凯文·波拉克,Marina Stephenson Kerr",,肖恩·加里蒂,"2016,06,11",去看北极光,"剧情,喜剧,犯罪"
"桑伟淋,王瑾,王勇迪,马子淇",3万,孟卫国,"2016,09,02",蹴鞠,"动作,爱情,运动"
"张亚飞,朱美璇,李燕",,郑睿,"2016,11,22",超级异能人,科幻
,,"潘长江,苑琼丹,A娜,尹国华,朱晏","2016,09,04",毛驴县令之草鞋公主,喜剧
,,,2016,农村合伙人,"励志,爱情"
,,颜敬杰,"2016,04",辣条侦探,
,,曹查理,2016,欲蒲杀,"剧情,爱情,惊悚,犯罪"
,,冯国庆,"2016,07,12",嗦哝·花亘,"剧情,喜剧,动作,爱情,短片,音乐,歌舞"
,,"魏之椒,沈保平,林晨,秦雅思","2016,05,03",倒霉的凶手,惊悚
,,,"2016,04,18",欲望出租房,"爱情,情色"
,,"刘妙,芦鑫","2016,02,20",南拳北腿之怒火营救,
"杜旭东,王亚楠,王丽云,许怀山",7万,鲍强,"2016,12,02",锅是铁,喜剧
,,,"2016,04,07",我不是旅客 — 吃饭，行走，但不眠不休,"纪录片,短片,音乐"
"许之糯,启杰",,黄超,"2016,07,06",九浅一深,"喜剧,爱情,情色"
,,张梓豫,"2016,10,31",自拍惊魂,"剧情,悬疑,惊悚"
"许魏洲,李恒建",,年雪宾,2016,电竞也疯狂,"青春,普通话,网络大电影"
"彭波,王政,关思慧",,朝政,"2016,07,13",会飞的井盖,喜剧
,,张家川,"2016,11,26",鬼眼神瞳,"悬疑,惊悚,奇幻"
"辛柏青,陶慧,刘陆,周铁",,林小革,2016,夫妇何求,"剧情,悬疑,爱情,犯罪,黑色电影"
,,"刘宸希,张炜迅","2016,07,19",外星萝莉,"科幻,剧情"
"杨了,陈之辉,谢宁,江明洋",,国建勇,"2016,12,26",擎天无影脚黄麒英,"剧情,动作,武侠"
"周丽淇,沈建宏,董晴,陈玺旭",,谢悠,2016,陈甘快跑,"剧情,喜剧"
"金泊含,刘前程,郑晓甫",,褚会林,"2016,08,24",炼爱,爱情
,,,2016,超能老师,"喜剧,科幻"
"陶奕希,周芷莹,刘戴恩",,"潘礼平,陆剑梅","2016,10,02",小戏骨：白蛇传,"剧情,古装"
"谢天华,姜潮,黄又南,Jeccica.C",,林华全,"2016,03,07",暴走兄弟VS僵尸古惑仔,"剧情,喜剧,动作"
"张钧甯,周云深",,林哲乐,2016,一条没有变成蓝色的鱼,"剧情,短片"
"余皑磊,董向荣",,万里扬,"2016,05",恶意,"悬疑,惊悚,犯罪"
"袁成杰,曹云金,江若琳,小沈龙",43万,蒋钦民,"2016,11,04",不离不弃,"剧情,喜剧,爱情"
"约翰尼·德普,安妮·海瑟薇,米娅·华希科沃斯卡,海伦娜·伯翰·卡特",3.86亿,詹姆斯·博宾,"2016,05,27",爱丽丝梦游仙境2：镜中奇遇记,"奇幻,冒险"
"张植绿,张已桂,长谷川真理",,"张小胜,葛文喆","2016,10,25",异能机友之东京龙珠,"剧情,喜剧,悬疑"
,,"范明,陈雨锶","2016,06,18",亲爱的女儿,"短片,家庭"
,,王修泽,"2016,07,15",爱上夜蒲团,爱情
,,李小胖,"2016,06,23",墨子籍之潜龙秘宝,"冒险,武侠"
,,康玉龙,"2016,12,10",律政英雄,"剧情,短片,犯罪"
,,"邱胜翊,黄一飞,曾江","2016,07,08",江湖侠客令之群侠归来,"喜剧,动作,爱情,武侠,古装"
,,"倪萍,舒冬","2016,04,03",等着我 第二季,
,,,"2016,01,15",奇葩双人行之洗澡记,"剧情,喜剧"
,,张钧然,"2016,02,02",神秘预知,剧情
"迟帅,颜丹晨,周昕妤,李立",5万,唐旭,"2016,10,03",爱情不等式,"悬疑,爱情,犯罪"
,,吴铭,"2016,04,08",绿地合伙人,"剧情,短片"
"顾冠忠,李牧芸,张松枝",,吴兆麟,"2016,09,20",捕快血之刃,古装
,,,"2016,03,30",流氓少年,家庭
,,王城星,"2016,12,28",三傻大闹加油站,
,,上官醉,"2016,10",追杀！林小姐,"爱情,犯罪"
,,"胡毅,刘頔","2016,04,28",痞子律师,"剧情,爱情,犯罪"
,,,"2016,05,31",异变尸村,恐怖
"何中华,刘晨霞,杨林,王岚",,林小鑫,2016,凌晨的天使,"悬疑,剧情"
,,,"2016,03,07",镜鉴——衡阳、南充违反换届纪律案件警示录,"纪录片,犯罪"
,,"徐铭悦,马小媛,杜安琪",2016,瞄准轻熟女,"爱情,悬疑"
,,"王忠浩,白澜","2016,10,13",佛爷计划,"喜剧,悬疑"
,,祝康笠,"2016,04,05",猪妖记,"喜剧,奇幻"
,,"徐晨辰,龚诗淇,陈佳莹","2016,09,09",明天，你好,纪录片
"朱丽岚,詹智康,潘子剑,叶小开",,李遥波,"2016,11,11",男狐聊斋,"爱情,奇幻,古装"
"葛张君,朴珊,陈博",1213万,"核桃,周彬","2016,06,17",我叫MT之山口山战记,"喜剧,动画,冒险"
,,"岳云鹏,肖旭,彭昱畅","2016,06,04",深井食堂之我是富二代,喜剧
,,,2016,阿狸梦之岛·明星马戏团,动画
,,刘彬杰,2016,悬棺迷尸,"悬疑,恐怖"
"牛犇,涂世旻,方小熙,张冰倩",,翟钢,"2016,05,11",狐妖之美人狐,奇幻
"李佳怡,姜广涛,山新,黎筱濛",741万,黄军,"2016,04,30",马小乐之玩具也疯狂,"动画,奇幻,冒险"
"马雪阳,张远,刘洲成,郭柯彤",8万,王涛涛,"2016,12,12",先锋之那时青春,"剧情,历史,战争"
谭博文,,王启超,2016,我们的青春何去何从,
"姜超,赵禹晴,罗京民,计林",,卢滏,2016,恋恋北京情,"剧情,爱情"
"张珂影,刘宇珽,张珂,高成龙",,焦洋,"2016,01,04",超能太监,"情色,奇幻"
"薛赫,王瑛瑛,王化诚",,彦宇,"2016,03,15",东京有点热,"剧情,喜剧,动作,同性"
,,,"2016,06,14",单身旅行的十件疯狂事,纪录片
,,"魏鹏,崔月,高磊,李季","2016,10,31",阴阳画师,"剧情,悬疑,惊悚,恐怖,奇幻"
"宝儿,邓紫飞,杨了,赵毅新",223万,袁杰,"2016,04,22",失眠男女,"喜剧,爱情"
,,储毅,"2016,07,21",笔仙之生死劫,"悬疑,惊悚"
,,廉赛,2016,灵忆招魂,"悬疑,惊悚"
,,米勒,"2016,04,21",错了性别，不错爱2,"剧情,爱情,同性"
"金珈,郭彤彤,叶梓萱,蔡鹏飞",7万,岳磊,"2016,11,11",脱单宝典,"喜剧,爱情"
"洪浚嘉,袁百梓卉,何强",,孟远,"2016,12,07",江湖水,"剧情,动作,爱情"
,,,"2016,07,06",阿凯之最后一战,"剧情,动作"
,,"黄鸿升,李欣烨,Jack",2016,从地狱归来,"悬疑,惊悚"
"白宇,张凯源,邵琨,殷寒雪",,刘博文,"2016,12,02",骗爱天团,"剧情,爱情"
"董立范,彭皓锋,秦晓飞,葛荟婕",,齐虹,"2016,12",乌龙茬,"剧情,喜剧"
,,"王姬,焦晃,李立宏,侯勇,刘劲","2016,10,03",国家记忆,"纪录片,传记,历史"
张蓝艺,,屈柏成,"2016,07,08",学妹惊声之色色发抖,"悬疑,惊悚"
,,张天艾,"2016,10,27",Biang Biang De,纪录片
"孙玮伦,冯芷墨",,褚会林,"2016,08,17",豪门少女寂寞心,爱情
,,卢倩文,"2016,01,07",泡上古惑仔,"动作,爱情,犯罪"
,,,"2016,11,24",黄大仙,"剧情,喜剧,恐怖"
"尤靖茹,隋咏良,薛祺,李雷",39万,李柯,"2016,12,02",沙漠之心,"剧情,爱情,冒险"
,,包美美,"2016,01,20",老师再爱我一次,"剧情,家庭"
"罗世平,施彦",,张若以,"2016,10,20",罪大恶极,悬疑
"阿米特巴·巴强,Abhiroy Singh,Navin Bajaj,Tanvir Singh",86万美元,R·巴尔基,"2016,04,01",他和她的故事,"喜剧,爱情"
段冉,,朱苏,2016,欲望电梯2孟婆遗梦,
"朱研,侯静文,王如男,肖宗灵",9万,牛辉,"2016,10,14",T台魔王,"剧情,爱情"
"钱冬旎,陶醉,王可如",,李悦,"2016,05,01",活死人追踪,"悬疑,惊悚"
吴谨西,,马乐,2016,三生三世,"奇幻,剧情"
,,"钟一宪,陈丽玲","2016,06,27",千姬变2之帝女幽魂,喜剧
,,胡凯莉,"2016,12,29",你的青春闻起来很香,"剧情,爱情"
"樊蕊,朱袁员",,路云飞,"2016,12,17",绝色兵团之正义结盟,
"何映桥,卢沁希,舒强",,"昆汀,邓安东","2016,01,18",僵尸侠,喜剧
"周征波,王柠,白国伟,孙渤洋",,王晓民,"2016,06,07",黔东烽火,"剧情,战争"
"胡溪格,张本煜,周浩晖,陈烨林",,周浩晖,"2016,11,03",骇故事之暗窗,恐怖
,,,"2016,08,30",污王之王,喜剧
"王昭,王洪祥,王婷,刘奕宏",,樊春雷,"2016,08,17",神画奇踪,"剧情,喜剧,动作,科幻,悬疑"
,,,"2016,02,13",探索·发现：2016考古进行时之寻遗郭家庙,
"张萌,刘良峰",,冯胜杰,"2016,02,18",回家过年,"剧情,喜剧,爱情,家庭"
,,,"2016,02,22",真武弃徒,
,,,2016,鳄鱼鸟,短片
,,,"2016,08",加厘子的华尔兹,"剧情,短片"
"梁丹妮,赵子琪",,李晓雨,"2016,05,07",我们,短片
,,,"2016,01,19",怒放生命,剧情
,,刘家瑜,"2016,05,30",灵异二维码,"悬疑,惊悚,恐怖"
,,陈威旭,"2016,01,28",一个老千的江湖,"剧情,动作"
李长江,,李长江,"2016,08,18",极速格斗,"剧情,动作,犯罪"
,,,"2016,08,23",谁的爱情不迷茫,"喜剧,爱情"
,,宋赞,"2016,06,24",至尊宝归来1,"喜剧,爱情,古装"
,,,2016,美女记之白蛇新传,"喜剧,古装"
,,张蓝兮,2016,天黑别闭眼,悬疑
,,"徐文浩,李泰延,戴米","2016,06,30",替我老爸去泡妞,"喜剧,爱情,家庭"
"黄霆,程也晴",,孙润,"2016,06,28",爱情感冒,"喜剧,爱情,奇幻"
赵泓飞,,侯晓林,"2016,03,12",东北古惑仔之杀无赦,剧情
,,"吴晓亮,伍麟凯,张子栋,蔡文静,陈涵","2016,01,28",异闻录之捉妖兄弟,"喜剧,惊悚"
"孙锡堃,矢野浩二,赵亮",37万,杨林,"2016,06,01",不许动,"喜剧,历史,战争"
"王燕华,王晓彤,李晔,洪海天",26万,殷晓东,"2016,10,04",新东方神娃,"动画,家庭"
"罗家英,李子雄,安琥,郭强",,姜欣欣,"2016,08,31",江湖之义字当先,犯罪
,,"曹可凡,刘翔,郭富城,潘晓婷,杨紫琼","2016,02,09",可凡和他的朋友们,晚会
,,胥明文,2016,中国兵王,"励志,剧情,动作"
,,"高原,龚芳妮,张星宇","2016,12,11",聊斋变异,"剧情,恐怖,惊悚,悬疑"
"丁妍,王雪沁,孙科,叶芳",227万,蒋叶峰,"2016,12,31",超级幼儿园,动画
"沙溢,胡可,付宏,萱萱",104万,刘天荣,"2016,04,08",午夜寻访录,"恐怖,惊悚"
"莫少聪,朱珠,陈廷嘉,金士杰",,郭大雷,"2016,01,22",恶灵之门,"惊悚,悬疑,恐怖"
"温碧霞,谭耀文,赵炳锐,方皓玟",113万,林家威,"2016,01,22",爱在深秋,爱情
"丁凡,蒋文端,彭炽权",20万,"邓原,潘钧","2016,02,20",传奇状元伦文叙,"戏曲,古装"
,,"王沁宜,姜珮瑶,雷鹏宇,陈海亮,王楚","2016,08,23",人工智能：伏羲觉醒,科幻
"董洁,张亮,孙茜,隋凯",95万,马楚成,"2016,12,30",爸爸的3次婚礼,"喜剧,爱情,家庭"
"谢芳,廖京生,王艺禅,宋维芝",,马会雷,"2016,07,02",仁医胡佩兰,"剧情,传记"
"刘德凯,谢苗,徐冬梅,姬晨牧",45万,张新武,"2016,08,03",狼兵吼,"动作,战争"
"何润东,李东学,夏梓桐,杨奇鸣",939万,刘晓光,"2016,05,20",钢刀,"剧情,动作"
,,,2016,诡影幽灵,
"吕俊哲,张已桂,鲍学滨,付赫安琪",,马晓辉,"2016,05",等你爱我,"剧情,喜剧,爱情"
,,"顾峰,颜丹","2016,02",狗眼看阴阳2暴君之魂,喜剧
周永金,,付春剑,"2016,05,05",唯有时光不可辜负,爱情
,,林乐乐,2016,魔力手机,科幻
"魏晶,赵梁",,林泽铭,2016,新难兄难弟之湘军进城,"喜剧,励志,爱情"
"斯科特·阿金斯,丹特·巴斯克,丹尼斯·海斯伯特,Charlie de Melo",,威廉·考夫曼,"2016,02,07",锅盖头3：绝地反击,"动作,战争"
,,"姚诗涵,沈驰,刘冯合欢","2016,03,08",限期出嫁,"喜剧,爱情"
,,杨明逸,"2016,09,19",@互联网人,"剧情,爱情"
,,,"2016,09,13",碉堡了之搞定至尊宝,"剧情,喜剧"
"赵丽颖,陈晓,贾青,朱一龙",,李慧珠,"2016,10,05",清枫传奇,"爱情,古装"
,,徐福来,"2016,03,11",盗墓女,爱情
,,,2016,只有一个名字,剧情
"胡悦,敖小艺,王兴元,宫海滨",,李巨涛,"2016,04,27",情趣体验师,"喜剧,爱情"
"王一,翟佳,濡雪,嵇波",10万,亮子,"2016,12,30",难忘金银滩,"剧情,爱情,战争"
,,,"2016,02,17",田螺姑娘,剧情
,,,"2016,09,15",东北古惑仔2之今生缘,"剧情,犯罪"
,,"王子文,任贤齐","2016,08,10",时光诛仙,短片
彭敬慈,,戴维,"2016,10,25",特殊生物调查科,惊悚
"冯可,陈瑶,孟瑶,田渤",,鸿水,"2016,04,25",吓死宝宝了,"喜剧,悬疑,恐怖,奇幻"
,,"安琥,马小茜,牛飘,周开开","2016,12,08",北电女孩,"剧情,喜剧,爱情"
,,"张艺骞,郭强",2016,奇葩双人行之战杭州,"喜剧,冒险"
,,"苑乔,李政霖,崔洪涛","2016,09,23",我的同桌是极品,"喜剧,爱情"
"王小毅,张维娜",,顾伟,"2016,10,22",野长城,剧情
,,"曹天恺,陈梦瑶,许之糯,杨奇煜","2016,10,28",逃出无人岛,"动作,悬疑"
,,岳辛,"2016,10,28",盗盗盗，非常道,"剧情,悬疑"
"韩志硕,郝宣凯",,崔汉基,"2016,06,17",成人童话,"喜剧,奇幻"
,,刘育同,"2016,12,20",好好谈恋爱3,喜剧
,,古训超,"2016,08,12",如果青春不曾逝去,"剧情,爱情,音乐"
"邹德江,章宇,卢倩文,姜毅",14万,崔志敏,"2016,11,25",热土悲歌,"剧情,战争"
"杨轶,温心,李珂如",,王韬,"2016,12,16",格斗娇娃,"剧情,动作"
"赵圆瑗,姜潮,郭柯彤",61万,"马志全,顾其铭","2016,10,14",爱神箭,"喜剧,爱情"
,,"王蕴凡,许梦圆","2016,09,02",催乳大师,
"张艺兴,罗志祥,黄渤",,"任静,严敏","2016,07,10",极限公益联欢会,"音乐,歌舞,真人秀"
张宇菲,,"贾雷鸣,Zhi Chen","2016,11,23",保安刘十八,喜剧
,,,"2016,05,12",黑手,"剧情,惊悚"
"王子腾,王文,贾晨飞",,夏超,"2016,01,20",一帮坏家伙,喜剧
"郭丰周,王德顺,姜超,闫露娢",,朱维俐,"2016,03,17",这都不是事之二爷的阵地,"剧情,喜剧"
,,"何李宁,安娜","2016,05,26",我要再来一次,"爱情,喜剧,普通话,网络大电影"
,,,"2016,06,01",小时间,
"路易·C·K,何炅,艾瑞克·斯通斯崔特",3.89亿,"克里斯·雷纳德,亚罗·切尼","2016,08,02",爱宠大机密,"喜剧,动画,家庭"
"赖艺,王畅唱,曲澔濬,于小凌",1856万,郑国伟,"2016,10,02",铠甲勇士捕王,"奇幻,冒险,动作"
"刘岩,井柏然,鹿晗,王景春",10.03亿,李仁港,"2016,08,05",盗墓笔记,"惊悚,悬疑,奇幻"
"张家辉,古天乐,佘诗曼",6.05亿,"文伟鸿,王晶","2016,08,11",使徒行者,"动作,犯罪"
"梁朝伟,金城武,陈奕迅,杨颖",4.83亿,张嘉佳,"2016,12,23",摆渡人,"喜剧,爱情"
"郭富城,巩俐,冯绍峰,小沈阳",11.99亿,郑保瑞,"2016,02,08",西游记之孙悟空三打白骨精,"喜剧,动作,奇幻"
"刘烨,冯远征,张嘉译",4.09亿,"韩三平,黄建新","2011,06,15",建党伟业,"剧情,历史"
"山寺宏一,野泽雅子,中尾隆圣,堀川亮",1098万,山室直仪,"2016,10,21",龙珠Z：复活的弗利萨,"动画,动作,冒险"
,,"厉娜,孟瑞,王博文","2016,06,28",不可抗力之男仆的秘密,"剧情,爱情"
"周恒远,王群石,王倩妮,德欣欣",,张忠新,2016,路口,"剧情,爱情"
"钟萱,温兆伦,刘宇珽,夏望",197万,钟萱,"2016,11,18",白云桥,"悬疑,惊悚"
"秦汉擂,朱元冰,童可可,印子月",,王渤钧,"2016,01,15",哎哟青春期,爱情
"杨心仪,胡玺龙,幺依田,刘一辰",1514万,江流,"2016,01,22",请把你的窗户打开,"剧情,家庭"
,,季彤,"2016,05,24",万里挑一,剧情
"陈天星,霸易,吕克·本扎",491万,"陈天星,崔磊","2016,08,19",终极硬汉,"犯罪,动作,冒险"
,,,"2016,03,22",夜店奇缘,"剧情,喜剧,黑色电影"
"古亚鹏,范军,李健仁,轩辕",,张雷涛,"2016,10,11",和尚进城,"喜剧,动作,奇幻"
,,,"2016,07,11",20+,"喜剧,爱情,纪录片,短片"
"刘乐妍,王玉富,黄御青",,"汪嘉杉,杨潇洒","2016,01,01",亲密的陷阱,"悬疑,惊悚,恐怖"
,,,"2016,05,06",囧梦,"喜剧,普通话,网络大电影"
,,Mohammad Ali,"2016,06,14",阿露薇,剧情
,,,"2016,05,26",马蹄谷,"喜剧,动画,短片,奇幻,冒险"
"赵崔玮,李一宁,范翔,孟子叶",,贾杰,"2016,12,09",女法医手记之来访者,"剧情,悬疑,惊悚"
,,殷博,"2016,09,21",穿越半个地球爱上你,"剧情,喜剧,爱情,科幻"
,,方天宇,"2016,11,06",渐入虚白,"纪录片,短片"
"刘之冰,牛犇,高明,易莉",,刘全玮,"2016,06,28",刘伦堂,"剧情,传记"
,,"王泽宗,李艾瑾","2016,07,20",堕落神探,"动作,悬疑,犯罪"
"夏花,刘睿泽,耿梦谣",,"雷献禾,李聆聪","2016,02,25",小日子,"喜剧,爱情"
,,张艺骞,"2016,08,31",筑定爱你,"剧情,爱情"
,,,"2016,05,29",贤二前传之谎言的代价,"动画,短片,家庭"
"黄礼丰,叶小开",,刘鸿志,"2016,11,22",浴缸神探,"剧情,喜剧,爱情,犯罪,奇幻"
,,,"2016,06,10",散心,"爱情,动画,短片"
"孙渤洋,陈美行,陈铮",5万,"朱江华,王首越","2016,05,25",自我救赎,剧情
"郭政池,张汝蕾,夏凡迪,孙桂田",6万,谢政辉,"2016,07,09",返乡,剧情
,,"李梦男,刘凯,容尔甲","2016,06,23",末路球徒,剧情
王瑞儿,,韩东旭,"2016,12,09",死亡短信,"剧情,悬疑,惊悚,恐怖,犯罪"
,,,"2016,08,19",赌神来了,剧情
,,,"2016,04,06",异能杀手前传,"喜剧,剧情"
,,"周波,闫佳颖","2016,08,03",销魂杀机,"剧情,动作,爱情"
"艾伟,高广泽,肖彦博,赵彬",14万,陈冲,"2016,12,09",那美,剧情
,,,"2016,02,14",天使降临,"剧情,喜剧,奇幻"
,,韩飞,"2016,12,01",十恶不赦,"悬疑,恐怖"
"程小挑,汪小溪,牟铭",,王沛璋,"2016,02,24",日租别野,"喜剧,短片"
"李骏诚,洪乙心,普超英,游乐儿",2万,章国庆,"2016,08,23",天使请吻我,"剧情,爱情"
"罗斯·麦克科尔,克里斯汀·哈格,乌尔里奇·汤姆森,扎恩·迈克拉农",,乌尔里奇·汤姆森,"2016,06,16",胚胎之内,"剧情,爱情"
,,,"2016,04,22",魔盒,"剧情,爱情,奇幻"
,,"关栋天,王诗安","2016,08,12",三生有幸,戏曲
"谢炘昊,陈秉立,吴可熙,应蔚民",,黄铭正,"2016,05,06",傻瓜向钱冲,剧情
"肯德尔·克洛斯,加布里埃尔·罗斯,艾玛·戈尔宾斯基,尼基·维弗",,大卫·雷,"2016,04,21",大统一理论,"剧情,喜剧"
,,,2016,相亲广告,短片
陈婧,,朱鹏飞,"2016,01,26",异星寻爱记,"喜剧,科幻"
,,,2016,飞鸿囧传,"剧情,喜剧,动作,爱情,科幻,家庭"
,,屈柏成,2016,时光扇,"爱情,喜剧"
,,,"2016,05",灵异赌圣,"剧情,奇幻"
"曾志伟,方皓玟,陈冠希",,"钟楚乔,郑思杰","2016,05,26",打开我天空,剧情
,,"胡悦,高骏","2016,03,20",我的同学不是人,"爱情,悬疑,惊悚,恐怖"
"皮内洛皮·提斯丽卡,索菲亚·库阿丽,安查·帕帕多普罗,Andreas Constantinou",,潘多利·佛加瑞,"2016,06,08",小英格兰,"剧情,爱情"
,,科比·布莱恩特,"2016,03,31",曼走 科比《告别》纪录片,纪录片
"张德晖,洪天照",,"郭玉龙,王子",2016,鬼拳,"剧情,动作"
"王泷正,路晨,李昊臻,王君平",1万,李昂,"2016,08,25",低碳爱情,"剧情,爱情,喜剧"
,,许喵喵,"2016,10,28",赶尸人之九阴蛊女,"剧情,爱情,惊悚,恐怖"
"明莉,张鼎,黄子耀,王晓庆",,刘存明,"2016,04,30",那些年唐伯虎追的女票2,"喜剧,爱情,古装"
,,,"2016,09,13",清明上河图,"剧情,动画"
,,,"2016,01,21",遇见恶魔,惊悚
"殷果儿,丁汇宇,刘小奇,叶豪",452万,摩撒利,"2016,11,11",聊斋新编之画皮新娘,"爱情,惊悚,悬疑"
"原梓霏,张德晖,马大明",,叶小舟,"2016,03,28",灵异手术,
"孙清,董娴,宋茹慧,马晓晖",,庄红胜,"2016,01,26",大山的女儿,"剧情,历史,战争"
,,"吴晓亮,张雯","2016,03,07",爱在南浔,
,,"辛凯,罗翔","2016,01",青春星主播之我的个女神啊,
,,,2016,飞翔吧！我们,剧情
"方清平,蓝燕",,黄健中,2016,绑定爱情,"爱情,黑色电影"
,,"冷昊泽,小米",2016,三炮闹江湖,
,,"阳巧玥,李恒建,贾致钢",2016,末世1宅男进化,灾难
吴斌然,,吴斌然,"2016,03",传承,"剧情,动作,爱情"
,,,2016,凤凰城等着你,剧情
,,"张昊,杨润坤",2016,时空救援之明月危机,"悬疑,剧情,爱情"
"姚雨鑫,吴晴,倪睿思",,"潘润南,陈润","2016,02",建群囧事,喜剧
,,,2016,璀璨,剧情
,,顾长卫,2016,暗暗喜欢的男孩,爱情
,,,2016,空笼子,短片
"于非,苇青,鞠帛展",,裘仲维,2016,电影狂想曲,"剧情,喜剧"
,,,2016,想起我的男人背地里哭,剧情
韩雨歆,,郑睿,"2016,08",备胎狂欢劫,"喜剧,爱情"
杜雨宸,,张轶祺,"2016,01",致命轮回,悬疑
,,陈润,2016,青春出轨,"爱情,剧情"
,,,2016,臭肉,
,,李凯诗,2016,异能者,"悬疑,科幻"
,,,2016,四个男生一台戏,剧情
,,周小镔,2016,分手吧,"剧情,爱情"
,,刘衍辰,2016,极品小农民,
,,,2016,翅裔,短片
,,,2016,意外的旅行,剧情
,,,2016,妻子的日记,悬疑
,,,"2016,09",无可救药的范昶元,
,,,2016,惊急注射,
,,陈美林,2016,秘境,"动作,剧情"
,,唐冠华,2016,独立之道,"动画,短片"
,,,"2016,02,25",盗墓狐狸1盲画美女图,
"熊欣,彭程,练星",,安然,"2016,09,14",明珠三国2之貂蝉攻略,"剧情,喜剧,动作,爱情,历史,奇幻"
,,孙涛,"2016,02,25",听见爱,"剧情,爱情"
"杜源,王千源,莫小棋,赵春羊",,亮子,2016,野鸟湖,剧情
"张兴超,叶锐洪,李会,周嘉亨",36万,李云波,"2016,03,11",呼吸正常,"剧情,爱情"
"陈一诺,贾一平,刘屹宸",17万,"潘明光,顾珂宇","2016,04,20",情花谷,"剧情,爱情"
"杜琪峰,游乃海,赵薇,古天乐",,林泽秋,"2016,06,23",杜琪峰的银河创作：《三人行》制作纪录,纪录片
欧米德,,朗辰,"2016,06,27",翻身,剧情
"宁小花,丁志诚,白纬芬,李柄辉",,李柯,"2016,07,27",九度空间之濒死体验,悬疑
,,"刘宇珊,许凯皓",2016,弱比少男闯女校,爱情
,,,"2016,08,02",宝器,喜剧
"维妮,鹿凌桀,娜仁花,杜玉明",24万,张坤一,"2016,09,09",夜魔人,"悬疑,惊悚"
,,"李允傲,范雨彤,卢小彧","2016,08,16",驯鬼为夫,"悬疑,恐怖"
,,,"2016,03,17",夺路狂飙,"喜剧,动作,爱情"
"袁弘,姜冰洁,周沐杰,鞠仁曦",8万,陶海,"2016,12,16",飞天窑女,"爱情,历史,古装"
,,秦雅思,2016,少年有梦之初战毒魔,惊悚
,,"刘校妤,乔诗语,杨天翔,魏超","2016,05,20",狐妖小红娘剧场版:王权富贵,"剧情,喜剧,爱情"
,,"杨洋,徐晓璐","2016,03,14",治愈之岛,"爱情,短片"
